id,Exited
165441,0.37
165442,0.01
165443,0.0
165444,0.0
165445,0.0
165446,0.03
165447,0.0
165448,0.01
165449,0.0
165450,0.0
165451,0.0
165452,0.2
165453,0.0
165454,0.33
165455,0.0
165456,0.24
165457,0.21
165458,0.0
165459,0.0
165460,0.0
165461,0.0
165462,0.01
165463,0.0
165464,0.0
165465,0.46
165466,0.0
165467,0.0
165468,0.02
165469,0.02
165470,0.01
165471,0.08
165472,0.0
165473,0.0
165474,0.08
165475,0.0
165476,0.1
165477,0.0
165478,0.08
165479,0.08
165480,0.0
165481,0.58
165482,0.0
165483,0.0
165484,0.0
165485,0.07
165486,0.0
165487,0.0
165488,0.0
165489,0.0
165490,0.0
165491,0.01
165492,0.03
165493,0.01
165494,0.01
165495,0.2
165496,0.01
165497,0.13
165498,0.0
165499,0.0
165500,0.0
165501,0.04
165502,0.0
165503,0.0
165504,0.43
165505,0.42
165506,0.0
165507,0.06
165508,0.0
165509,0.07
165510,0.16
165511,0.0
165512,0.0
165513,0.06
165514,0.08
165515,0.0
165516,0.0
165517,0.05
165518,0.0
165519,0.3
165520,0.04
165521,0.01
165522,0.02
165523,0.01
165524,0.02
165525,0.0
165526,0.19
165527,0.18
165528,0.0
165529,0.0
165530,0.07
165531,0.0
165532,0.21
165533,0.0
165534,0.3
165535,0.0
165536,0.0
165537,0.01
165538,0.04
165539,0.0
165540,0.0
165541,0.03
165542,0.0
165543,0.0
165544,0.0
165545,0.01
165546,0.0
165547,0.0
165548,0.01
165549,0.01
165550,0.0
165551,0.0
165552,0.02
165553,0.47
165554,0.0
165555,0.0
165556,0.04
165557,0.0
165558,0.0
165559,0.0
165560,0.05
165561,0.15
165562,0.13
165563,0.0
165564,0.31
165565,0.18
165566,0.0
165567,0.42
165568,0.03
165569,0.01
165570,0.0
165571,0.0
165572,0.18
165573,0.0
165574,0.02
165575,0.03
165576,0.0
165577,0.0
165578,0.42
165579,0.0
165580,0.0
165581,0.08
165582,0.4
165583,0.02
165584,0.0
165585,0.36
165586,0.05
165587,0.0
165588,0.28
165589,0.0
165590,0.07
165591,0.1
165592,0.0
165593,0.0
165594,0.0
165595,0.07
165596,0.0
165597,0.0
165598,0.02
165599,0.07
165600,0.0
165601,0.0
165602,0.0
165603,0.17
165604,0.0
165605,0.0
165606,0.01
165607,0.35
165608,0.15
165609,0.08
165610,0.03
165611,0.0
165612,0.0
165613,0.02
165614,0.29
165615,0.13
165616,0.0
165617,0.03
165618,0.07
165619,0.26
165620,0.05
165621,0.0
165622,0.0
165623,0.0
165624,0.0
165625,0.02
165626,0.0
165627,0.01
165628,0.0
165629,0.16
165630,0.03
165631,0.0
165632,0.0
165633,0.0
165634,0.0
165635,0.03
165636,0.0
165637,0.0
165638,0.0
165639,0.06
165640,0.11
165641,0.0
165642,0.0
165643,0.21
165644,0.0
165645,0.06
165646,0.0
165647,0.0
165648,0.28
165649,0.0
165650,0.17
165651,0.0
165652,0.0
165653,0.03
165654,0.0
165655,0.0
165656,0.07
165657,0.38
165658,0.0
165659,0.66
165660,0.0
165661,0.55
165662,0.17
165663,0.0
165664,0.02
165665,0.0
165666,0.17
165667,0.31
165668,0.0
165669,0.35
165670,0.0
165671,0.0
165672,0.0
165673,0.41
165674,0.18
165675,0.0
165676,0.12
165677,0.01
165678,0.12
165679,0.0
165680,0.0
165681,0.09
165682,0.0
165683,0.07
165684,0.0
165685,0.0
165686,0.0
165687,0.0
165688,0.45
165689,0.0
165690,0.02
165691,0.0
165692,0.21
165693,0.0
165694,0.0
165695,0.0
165696,0.14
165697,0.0
165698,0.0
165699,0.01
165700,0.01
165701,0.47
165702,0.0
165703,0.28
165704,0.0
165705,0.0
165706,0.05
165707,0.0
165708,0.06
165709,0.06
165710,0.02
165711,0.0
165712,0.0
165713,0.0
165714,0.16
165715,0.0
165716,0.57
165717,0.61
165718,0.1
165719,0.0
165720,0.0
165721,0.08
165722,0.01
165723,0.0
165724,0.46
165725,0.0
165726,0.32
165727,0.04
165728,0.01
165729,0.3
165730,0.0
165731,0.01
165732,0.21
165733,0.0
165734,0.03
165735,0.0
165736,0.07
165737,0.39
165738,0.02
165739,0.18
165740,0.16
165741,0.0
165742,0.04
165743,0.0
165744,0.0
165745,0.08
165746,0.23
165747,0.0
165748,0.45
165749,0.06
165750,0.0
165751,0.12
165752,0.0
165753,0.06
165754,0.04
165755,0.0
165756,0.08
165757,0.0
165758,0.0
165759,0.13
165760,0.02
165761,0.59
165762,0.44
165763,0.12
165764,0.0
165765,0.2
165766,0.0
165767,0.0
165768,0.25
165769,0.0
165770,0.02
165771,0.07
165772,0.02
165773,0.0
165774,0.0
165775,0.0
165776,0.1
165777,0.0
165778,0.0
165779,0.0
165780,0.49
165781,0.02
165782,0.03
165783,0.83
165784,0.44
165785,0.0
165786,0.0
165787,0.0
165788,0.08
165789,0.05
165790,0.39
165791,0.0
165792,0.0
165793,0.0
165794,0.0
165795,0.07
165796,0.01
165797,0.0
165798,0.03
165799,0.02
165800,0.0
165801,0.38
165802,0.0
165803,0.01
165804,0.08
165805,0.57
165806,0.0
165807,0.0
165808,0.43
165809,0.01
165810,0.07
165811,0.0
165812,0.57
165813,0.18
165814,0.0
165815,0.0
165816,0.01
165817,0.0
165818,0.04
165819,0.66
165820,0.04
165821,0.07
165822,0.0
165823,0.0
165824,0.01
165825,0.02
165826,0.01
165827,0.44
165828,0.0
165829,0.18
165830,0.05
165831,0.0
165832,0.0
165833,0.0
165834,0.0
165835,0.0
165836,0.0
165837,0.01
165838,0.0
165839,0.12
165840,0.0
165841,0.0
165842,0.0
165843,0.06
165844,0.01
165845,0.05
165846,0.0
165847,0.0
165848,0.0
165849,0.44
165850,0.01
165851,0.01
165852,0.24
165853,0.0
165854,0.0
165855,0.0
165856,0.0
165857,0.12
165858,0.0
165859,0.0
165860,0.0
165861,0.02
165862,0.0
165863,0.0
165864,0.0
165865,0.11
165866,0.0
165867,0.43
165868,0.0
165869,0.0
165870,0.44
165871,0.31
165872,0.05
165873,0.0
165874,0.0
165875,0.43
165876,0.07
165877,0.06
165878,0.0
165879,0.0
165880,0.14
165881,0.63
165882,0.17
165883,0.0
165884,0.42
165885,0.12
165886,0.0
165887,0.29
165888,0.44
165889,0.0
165890,0.17
165891,0.04
165892,0.0
165893,0.19
165894,0.0
165895,0.0
165896,0.13
165897,0.0
165898,0.0
165899,0.08
165900,0.0
165901,0.0
165902,0.1
165903,0.0
165904,0.0
165905,0.01
165906,0.04
165907,0.01
165908,0.1
165909,0.0
165910,0.04
165911,0.0
165912,0.06
165913,0.03
165914,0.16
165915,0.01
165916,0.02
165917,0.0
165918,0.35
165919,0.0
165920,0.93
165921,0.0
165922,0.0
165923,0.45
165924,0.0
165925,0.03
165926,0.01
165927,0.0
165928,0.11
165929,0.0
165930,0.47
165931,0.01
165932,0.44
165933,0.01
165934,0.05
165935,0.0
165936,0.0
165937,0.0
165938,0.26
165939,0.07
165940,0.66
165941,0.01
165942,0.0
165943,0.23
165944,0.15
165945,0.0
165946,0.51
165947,0.0
165948,0.01
165949,0.01
165950,0.07
165951,0.15
165952,0.14
165953,0.02
165954,0.41
165955,0.0
165956,0.38
165957,0.0
165958,0.0
165959,0.0
165960,0.0
165961,0.0
165962,0.63
165963,0.41
165964,0.0
165965,0.0
165966,0.37
165967,0.0
165968,0.58
165969,0.08
165970,0.02
165971,0.38
165972,0.16
165973,0.0
165974,0.0
165975,0.31
165976,0.0
165977,0.0
165978,0.28
165979,0.11
165980,0.0
165981,0.0
165982,0.0
165983,0.0
165984,0.03
165985,0.04
165986,0.0
165987,0.0
165988,0.22
165989,0.0
165990,0.04
165991,0.15
165992,0.01
165993,0.0
165994,0.01
165995,0.09
165996,0.0
165997,0.23
165998,0.01
165999,0.0
166000,0.01
166001,0.0
166002,0.02
166003,0.0
166004,0.0
166005,0.0
166006,0.0
166007,0.0
166008,0.0
166009,0.33
166010,0.59
166011,0.0
166012,0.0
166013,0.05
166014,0.0
166015,0.0
166016,0.31
166017,0.0
166018,0.05
166019,0.0
166020,0.0
166021,0.0
166022,0.03
166023,0.0
166024,0.08
166025,0.0
166026,0.01
166027,0.0
166028,0.55
166029,0.0
166030,0.0
166031,0.04
166032,0.03
166033,0.0
166034,0.0
166035,0.3
166036,0.41
166037,0.03
166038,0.0
166039,0.0
166040,0.78
166041,0.0
166042,0.0
166043,0.0
166044,0.0
166045,0.09
166046,0.24
166047,0.0
166048,0.0
166049,0.09
166050,0.08
166051,0.0
166052,0.23
166053,0.18
166054,0.0
166055,0.5
166056,0.0
166057,0.0
166058,0.59
166059,0.84
166060,0.02
166061,0.14
166062,0.45
166063,0.39
166064,0.0
166065,0.06
166066,0.01
166067,0.24
166068,0.02
166069,0.05
166070,0.19
166071,0.0
166072,0.0
166073,0.09
166074,0.01
166075,0.03
166076,0.09
166077,0.0
166078,0.11
166079,0.03
166080,0.1
166081,0.0
166082,0.1
166083,0.24
166084,0.01
166085,0.05
166086,0.0
166087,0.01
166088,0.07
166089,0.0
166090,0.02
166091,0.0
166092,0.53
166093,0.41
166094,0.41
166095,0.0
166096,0.1
166097,0.05
166098,0.12
166099,0.24
166100,0.0
166101,0.01
166102,0.0
166103,0.0
166104,0.0
166105,0.0
166106,0.42
166107,0.06
166108,0.38
166109,0.0
166110,0.03
166111,0.0
166112,0.0
166113,0.0
166114,0.07
166115,0.0
166116,0.06
166117,0.0
166118,0.0
166119,0.0
166120,0.01
166121,0.0
166122,0.0
166123,0.0
166124,0.0
166125,0.03
166126,0.0
166127,0.0
166128,0.0
166129,0.41
166130,0.37
166131,0.15
166132,0.17
166133,0.01
166134,0.12
166135,0.27
166136,0.0
166137,0.16
166138,0.02
166139,0.13
166140,0.14
166141,0.0
166142,0.0
166143,0.2
166144,0.2
166145,0.0
166146,0.0
166147,0.09
166148,0.08
166149,0.0
166150,0.02
166151,0.25
166152,0.0
166153,0.0
166154,0.0
166155,0.07
166156,0.0
166157,0.0
166158,0.07
166159,0.15
166160,0.0
166161,0.0
166162,0.18
166163,0.0
166164,0.01
166165,0.01
166166,0.0
166167,0.03
166168,0.42
166169,0.0
166170,0.07
166171,0.0
166172,0.16
166173,0.06
166174,0.0
166175,0.0
166176,0.0
166177,0.21
166178,0.02
166179,0.0
166180,0.0
166181,0.0
166182,0.23
166183,0.22
166184,0.0
166185,0.0
166186,0.0
166187,0.32
166188,0.13
166189,0.0
166190,0.0
166191,0.2
166192,0.04
166193,0.04
166194,0.0
166195,0.43
166196,0.05
166197,0.55
166198,0.0
166199,0.0
166200,0.0
166201,0.56
166202,0.06
166203,0.0
166204,0.28
166205,0.27
166206,0.78
166207,0.08
166208,0.14
166209,0.0
166210,0.0
166211,0.0
166212,0.02
166213,0.0
166214,0.04
166215,0.0
166216,0.0
166217,0.0
166218,0.42
166219,0.01
166220,0.13
166221,0.44
166222,0.36
166223,0.01
166224,0.06
166225,0.02
166226,0.0
166227,0.02
166228,0.52
166229,0.0
166230,0.0
166231,0.0
166232,0.0
166233,0.0
166234,0.0
166235,0.0
166236,0.0
166237,0.47
166238,0.6
166239,0.0
166240,0.0
166241,0.0
166242,0.01
166243,0.02
166244,0.01
166245,0.0
166246,0.0
166247,0.17
166248,0.0
166249,0.0
166250,0.0
166251,0.07
166252,0.0
166253,0.11
166254,0.0
166255,0.0
166256,0.08
166257,0.69
166258,0.0
166259,0.43
166260,0.0
166261,0.48
166262,0.0
166263,0.67
166264,0.0
166265,0.03
166266,0.0
166267,0.05
166268,0.06
166269,0.01
166270,0.0
166271,0.0
166272,0.0
166273,0.16
166274,0.0
166275,0.0
166276,0.02
166277,0.22
166278,0.0
166279,0.0
166280,0.0
166281,0.03
166282,0.02
166283,0.05
166284,0.02
166285,0.01
166286,0.11
166287,0.04
166288,0.0
166289,0.0
166290,0.18
166291,0.0
166292,0.0
166293,0.11
166294,0.0
166295,0.16
166296,0.0
166297,0.17
166298,0.09
166299,0.66
166300,0.0
166301,0.0
166302,0.05
166303,0.0
166304,0.37
166305,0.0
166306,0.21
166307,0.0
166308,0.59
166309,0.09
166310,0.53
166311,0.72
166312,0.0
166313,0.0
166314,0.01
166315,0.0
166316,0.21
166317,0.0
166318,0.02
166319,0.0
166320,0.08
166321,0.07
166322,0.52
166323,0.02
166324,0.14
166325,0.04
166326,0.17
166327,0.0
166328,0.01
166329,0.07
166330,0.01
166331,0.19
166332,0.0
166333,0.13
166334,0.03
166335,0.0
166336,0.0
166337,0.22
166338,0.0
166339,0.53
166340,0.0
166341,0.0
166342,0.1
166343,0.0
166344,0.0
166345,0.0
166346,0.39
166347,0.44
166348,0.55
166349,0.01
166350,0.0
166351,0.0
166352,0.31
166353,0.01
166354,0.06
166355,0.03
166356,0.08
166357,0.02
166358,0.01
166359,0.1
166360,0.02
166361,0.0
166362,0.32
166363,0.34
166364,0.0
166365,0.0
166366,0.0
166367,0.22
166368,0.05
166369,0.0
166370,0.34
166371,0.22
166372,0.02
166373,0.24
166374,0.07
166375,0.0
166376,0.5
166377,0.25
166378,0.02
166379,0.0
166380,0.46
166381,0.0
166382,0.2
166383,0.0
166384,0.0
166385,0.14
166386,0.09
166387,0.0
166388,0.0
166389,0.17
166390,0.0
166391,0.01
166392,0.0
166393,0.0
166394,0.19
166395,0.0
166396,0.0
166397,0.19
166398,0.24
166399,0.07
166400,0.0
166401,0.0
166402,0.0
166403,0.06
166404,0.2
166405,0.0
166406,0.02
166407,0.02
166408,0.0
166409,0.0
166410,0.0
166411,0.0
166412,0.06
166413,0.0
166414,0.02
166415,0.31
166416,0.0
166417,0.0
166418,0.09
166419,0.0
166420,0.71
166421,0.0
166422,0.1
166423,0.0
166424,0.11
166425,0.0
166426,0.01
166427,0.06
166428,0.01
166429,0.0
166430,0.66
166431,0.0
166432,0.04
166433,0.03
166434,0.08
166435,0.0
166436,0.04
166437,0.5
166438,0.44
166439,0.0
166440,0.07
166441,0.0
166442,0.0
166443,0.0
166444,0.72
166445,0.02
166446,0.0
166447,0.0
166448,0.0
166449,0.0
166450,0.33
166451,0.6
166452,0.0
166453,0.03
166454,0.04
166455,0.0
166456,0.0
166457,0.53
166458,0.0
166459,0.23
166460,0.0
166461,0.02
166462,0.0
166463,0.36
166464,0.36
166465,0.0
166466,0.01
166467,0.31
166468,0.0
166469,0.0
166470,0.27
166471,0.0
166472,0.19
166473,0.0
166474,0.0
166475,0.16
166476,0.0
166477,0.0
166478,0.0
166479,0.0
166480,0.01
166481,0.26
166482,0.03
166483,0.45
166484,0.74
166485,0.23
166486,0.09
166487,0.0
166488,0.0
166489,0.0
166490,0.62
166491,0.0
166492,0.11
166493,0.09
166494,0.0
166495,0.05
166496,0.22
166497,0.38
166498,0.0
166499,0.0
166500,0.0
166501,0.0
166502,0.34
166503,0.0
166504,0.0
166505,0.0
166506,0.0
166507,0.0
166508,0.7
166509,0.32
166510,0.08
166511,0.0
166512,0.11
166513,0.0
166514,0.69
166515,0.01
166516,0.06
166517,0.29
166518,0.0
166519,0.0
166520,0.04
166521,0.0
166522,0.04
166523,0.15
166524,0.65
166525,0.0
166526,0.0
166527,0.04
166528,0.09
166529,0.0
166530,0.0
166531,0.03
166532,0.0
166533,0.0
166534,0.0
166535,0.23
166536,0.0
166537,0.0
166538,0.01
166539,0.0
166540,0.0
166541,0.0
166542,0.63
166543,0.0
166544,0.11
166545,0.0
166546,0.09
166547,0.01
166548,0.35
166549,0.08
166550,0.0
166551,0.0
166552,0.18
166553,0.0
166554,0.09
166555,0.01
166556,0.0
166557,0.09
166558,0.72
166559,0.0
166560,0.23
166561,0.03
166562,0.06
166563,0.09
166564,0.36
166565,0.01
166566,0.0
166567,0.0
166568,0.0
166569,0.06
166570,0.03
166571,0.0
166572,0.0
166573,0.03
166574,0.0
166575,0.68
166576,0.0
166577,0.0
166578,0.0
166579,0.0
166580,0.14
166581,0.0
166582,0.0
166583,0.0
166584,0.0
166585,0.0
166586,0.09
166587,0.0
166588,0.19
166589,0.15
166590,0.01
166591,0.01
166592,0.06
166593,0.0
166594,0.0
166595,0.0
166596,0.0
166597,0.0
166598,0.0
166599,0.0
166600,0.38
166601,0.19
166602,0.0
166603,0.07
166604,0.18
166605,0.0
166606,0.1
166607,0.01
166608,0.06
166609,0.0
166610,0.25
166611,0.0
166612,0.0
166613,0.01
166614,0.01
166615,0.0
166616,0.0
166617,0.0
166618,0.47
166619,0.01
166620,0.0
166621,0.37
166622,0.12
166623,0.05
166624,0.0
166625,0.0
166626,0.03
166627,0.24
166628,0.0
166629,0.27
166630,0.0
166631,0.02
166632,0.0
166633,0.0
166634,0.0
166635,0.08
166636,0.0
166637,0.2
166638,0.1
166639,0.0
166640,0.15
166641,0.04
166642,0.72
166643,0.0
166644,0.01
166645,0.02
166646,0.01
166647,0.0
166648,0.0
166649,0.04
166650,0.01
166651,0.03
166652,0.41
166653,0.0
166654,0.45
166655,0.0
166656,0.06
166657,0.0
166658,0.0
166659,0.0
166660,0.0
166661,0.37
166662,0.01
166663,0.0
166664,0.0
166665,0.0
166666,0.0
166667,0.0
166668,0.0
166669,0.12
166670,0.0
166671,0.01
166672,0.0
166673,0.29
166674,0.0
166675,0.5
166676,0.26
166677,0.0
166678,0.03
166679,0.14
166680,0.01
166681,0.22
166682,0.0
166683,0.01
166684,0.03
166685,0.0
166686,0.0
166687,0.61
166688,0.0
166689,0.0
166690,0.52
166691,0.39
166692,0.01
166693,0.59
166694,0.01
166695,0.02
166696,0.0
166697,0.0
166698,0.26
166699,0.0
166700,0.0
166701,0.0
166702,0.0
166703,0.0
166704,0.22
166705,0.0
166706,0.01
166707,0.0
166708,0.01
166709,0.03
166710,0.09
166711,0.0
166712,0.51
166713,0.09
166714,0.0
166715,0.0
166716,0.06
166717,0.0
166718,0.0
166719,0.0
166720,0.04
166721,0.0
166722,0.34
166723,0.23
166724,0.0
166725,0.0
166726,0.4
166727,0.0
166728,0.02
166729,0.0
166730,0.06
166731,0.0
166732,0.0
166733,0.0
166734,0.07
166735,0.68
166736,0.0
166737,0.02
166738,0.0
166739,0.0
166740,0.0
166741,0.0
166742,0.0
166743,0.04
166744,0.0
166745,0.0
166746,0.0
166747,0.0
166748,0.0
166749,0.0
166750,0.0
166751,0.27
166752,0.08
166753,0.01
166754,0.2
166755,0.0
166756,0.0
166757,0.18
166758,0.15
166759,0.04
166760,0.0
166761,0.0
166762,0.04
166763,0.23
166764,0.01
166765,0.0
166766,0.01
166767,0.0
166768,0.0
166769,0.0
166770,0.01
166771,0.3
166772,0.0
166773,0.01
166774,0.18
166775,0.0
166776,0.48
166777,0.0
166778,0.02
166779,0.04
166780,0.05
166781,0.01
166782,0.24
166783,0.27
166784,0.15
166785,0.26
166786,0.36
166787,0.11
166788,0.0
166789,0.0
166790,0.04
166791,0.44
166792,0.01
166793,0.0
166794,0.0
166795,0.0
166796,0.0
166797,0.39
166798,0.0
166799,0.08
166800,0.35
166801,0.0
166802,0.0
166803,0.0
166804,0.0
166805,0.07
166806,0.1
166807,0.0
166808,0.65
166809,0.08
166810,0.0
166811,0.16
166812,0.0
166813,0.0
166814,0.02
166815,0.07
166816,0.6
166817,0.03
166818,0.0
166819,0.16
166820,0.01
166821,0.0
166822,0.37
166823,0.0
166824,0.1
166825,0.0
166826,0.01
166827,0.18
166828,0.0
166829,0.0
166830,0.59
166831,0.05
166832,0.34
166833,0.0
166834,0.08
166835,0.0
166836,0.1
166837,0.09
166838,0.01
166839,0.07
166840,0.21
166841,0.27
166842,0.04
166843,0.01
166844,0.0
166845,0.01
166846,0.21
166847,0.0
166848,0.01
166849,0.3
166850,0.0
166851,0.0
166852,0.0
166853,0.0
166854,0.0
166855,0.42
166856,0.0
166857,0.82
166858,0.46
166859,0.03
166860,0.01
166861,0.0
166862,0.0
166863,0.06
166864,0.0
166865,0.01
166866,0.0
166867,0.0
166868,0.0
166869,0.0
166870,0.72
166871,0.07
166872,0.18
166873,0.08
166874,0.06
166875,0.0
166876,0.11
166877,0.2
166878,0.06
166879,0.01
166880,0.0
166881,0.0
166882,0.22
166883,0.01
166884,0.0
166885,0.0
166886,0.24
166887,0.0
166888,0.2
166889,0.01
166890,0.0
166891,0.04
166892,0.24
166893,0.01
166894,0.0
166895,0.0
166896,0.29
166897,0.07
166898,0.1
166899,0.0
166900,0.0
166901,0.0
166902,0.0
166903,0.0
166904,0.0
166905,0.01
166906,0.57
166907,0.0
166908,0.01
166909,0.0
166910,0.02
166911,0.16
166912,0.03
166913,0.0
166914,0.0
166915,0.03
166916,0.24
166917,0.61
166918,0.0
166919,0.0
166920,0.0
166921,0.0
166922,0.01
166923,0.0
166924,0.0
166925,0.0
166926,0.03
166927,0.17
166928,0.0
166929,0.42
166930,0.06
166931,0.0
166932,0.0
166933,0.63
166934,0.0
166935,0.0
166936,0.0
166937,0.0
166938,0.51
166939,0.04
166940,0.0
166941,0.0
166942,0.26
166943,0.63
166944,0.26
166945,0.0
166946,0.0
166947,0.07
166948,0.0
166949,0.0
166950,0.08
166951,0.0
166952,0.0
166953,0.0
166954,0.04
166955,0.44
166956,0.17
166957,0.02
166958,0.78
166959,0.0
166960,0.04
166961,0.0
166962,0.0
166963,0.07
166964,0.27
166965,0.0
166966,0.58
166967,0.67
166968,0.0
166969,0.0
166970,0.03
166971,0.24
166972,0.11
166973,0.01
166974,0.0
166975,0.0
166976,0.04
166977,0.0
166978,0.0
166979,0.08
166980,0.21
166981,0.0
166982,0.09
166983,0.0
166984,0.01
166985,0.0
166986,0.0
166987,0.34
166988,0.0
166989,0.0
166990,0.0
166991,0.01
166992,0.0
166993,0.08
166994,0.45
166995,0.0
166996,0.03
166997,0.0
166998,0.0
166999,0.0
167000,0.02
167001,0.0
167002,0.0
167003,0.0
167004,0.03
167005,0.0
167006,0.08
167007,0.0
167008,0.03
167009,0.04
167010,0.0
167011,0.17
167012,0.08
167013,0.21
167014,0.0
167015,0.11
167016,0.07
167017,0.02
167018,0.0
167019,0.08
167020,0.0
167021,0.0
167022,0.0
167023,0.04
167024,0.06
167025,0.0
167026,0.18
167027,0.0
167028,0.06
167029,0.0
167030,0.07
167031,0.05
